PATH	BYTES	X-RESOLUTION	Y-RESOLUTION
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-043-tx040.jpg 	 2924354 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-067-tx064.jpg 	 2965254 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-034-tx031.jpg 	 2796231 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-037-tx034.jpg 	 2842273 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-052-tx049.jpg 	 3004711 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-042-tx039.jpg 	 2944035 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-059-tx056.jpg 	 3068926 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-007-tx004.jpg 	 2782290 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-003-tx000.jpg 	 2730073 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-008-tx005.jpg 	 2684508 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-058-tx055.jpg 	 2966533 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-039-tx036.jpg 	 3019382 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-054-tx051.jpg 	 2952443 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-014-tx011.jpg 	 2546725 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-012-tx009.jpg 	 2544150 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-026-tx023.jpg 	 2754099 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-021-tx018.jpg 	 2806241 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-049-tx046.jpg 	 2833896 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-063-tx060.jpg 	 3077709 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-056-tx053.jpg 	 2974922 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-023-tx020.jpg 	 2639223 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-064-tx061.jpg 	 3009488 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-061-tx058.jpg 	 3024534 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-068-tx065.jpg 	 2960936 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-040-tx037.jpg 	 2653578 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-065-tx062.jpg 	 3057429 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-028-tx025.jpg 	 2790442 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-073-cd001.jpg 	 417030 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-069-im000.jpg 	 2901635 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-029-tx026.jpg 	 2775803 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-017-tx014.jpg 	 2656986 	  	 
/Volumes/PrangeAsset/assetstore1/PCB002//442-040/pcb-442-040_-011-tx008.jpg 	 2700746 	  	 
